LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT3,BILL_AMT5,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,dpnm
180000,2,2,1,32,0,0,0,0,-2,-2,8135,17987,-99,5000,15000,0,0,0,13550,0
360000,2,1,2,33,-1,-1,-1,0,0,-1,1616,6562,420,3700,6562,0,0,699,6041,0
60000,2,2,1,35,0,0,0,0,0,2,27892,32620,35732,2000,4000,1197,3000,0,1400,0
20000,2,3,1,28,1,2,2,0,0,-1,18710,18409,14373,1400,30,1000,1000,1270,10489,0
150000,2,1,1,44,1,2,2,-1,-1,2,27270,0,24232,0,0,10195,24232,0,0,1
150000,1,1,1,50,0,0,0,0,0,0,101639,135883,97648,3820,50001,3569,3529,3697,5229,0
300000,1,1,2,32,0,0,-1,0,0,-1,30749,3342,0,20000,3342,0,0,3899,2346,0
420000,2,3,2,35,0,0,0,0,0,0,63715,56125,47563,3002,2200,1700,1800,1700,1500,0
500000,1,1,2,34,0,0,0,0,0,0,324503,323101,84615,15633,19725,13091,5066,195829,20225,0
150000,2,2,2,30,0,0,-2,-2,-2,-2,65591,0,0,0,0,0,0,0,0,0
50000,1,3,1,54,0,0,0,3,2,2,34301,39455,37842,1700,4630,0,0,3105,0,1
110000,2,2,2,24,1,2,2,0,0,-1,68068,68044,20284,3900,0,10452,6475,51179,7760,0
150000,2,2,1,38,-2,-2,-2,-2,-2,-2,1106,2997,1104,1208,1006,50000,1104,0,0,0
80000,1,1,2,26,0,0,0,0,0,0,77397,69534,52280,3328,2811,1192,1516,2316,1500,0
150000,2,3,1,34,0,0,-1,-1,-1,-1,19130,8000,10000,1000,8000,2000,10000,0,0,0
50000,2,2,2,39,0,0,-2,-2,-2,-2,20650,0,0,0,0,0,0,0,3000,0
20000,1,2,2,33,0,0,0,0,0,0,36658,20179,19500,4000,1409,0,1000,0,0,0
80000,2,2,2,33,0,0,0,0,0,0,69937,69200,45185,3032,5000,2000,2000,2000,2000,0
150000,1,1,1,41,2,2,2,0,0,2,113358,121249,132252,14779,0,5000,10000,5000,0,1
240000,2,3,1,41,1,-2,-2,-1,0,0,-2225,-10951,199444,12,16,103751,117086,6146,4501,0
100000,2,2,1,27,-2,-2,-2,-2,-2,-2,390,0,0,4780,0,0,0,0,0,0
130000,2,2,1,45,0,0,0,0,0,0,79277,62599,44189,3500,3022,2000,2000,2000,2000,0
20000,1,2,1,37,0,0,0,0,0,0,18419,18929,10400,1373,1384,615,600,0,0,0
340000,2,1,2,35,-1,-1,-1,-1,-1,-1,317,3002,1806,3074,3002,2613,1806,1989,3370,0
430000,1,1,1,40,-1,-1,-1,-1,-1,-1,6112,31401,3414,10590,31448,417588,3414,4761,15331,0
110000,2,1,1,57,0,0,0,0,0,0,16090,18426,19655,2000,1500,1000,1000,1000,1000,0
90000,2,3,1,49,0,0,0,0,0,-1,10242,10549,6851,2006,2012,3022,2020,2139,2006,0
10000,2,1,2,26,0,-1,-1,0,0,0,9459,3364,9009,231,5000,3000,3000,329,340,0
100000,1,1,2,32,-1,-1,-2,-2,-2,-2,4270,0,0,0,0,0,0,0,0,0
390000,2,1,1,34,-2,-2,-2,-1,-1,0,7639,6203,46365,6083,1051,1545,47280,3000,3000,0
130000,2,2,2,43,-1,-1,-1,-1,0,-1,2048,11929,3076,2529,11929,5722,0,5250,3526,0
180000,2,2,1,37,0,0,0,0,0,0,78089,76602,78588,3333,3310,2900,3040,3500,2300,0
50000,1,2,3,51,0,0,0,0,0,0,79502,64426,18020,4000,1565,641,648,654,649,0
80000,2,2,1,30,0,0,0,0,0,0,64596,61000,47300,4424,1600,0,1500,1500,1500,0
30000,2,3,2,33,1,2,2,0,0,2,24457,26241,26377,1716,1500,911,1400,2000,0,1
150000,2,1,2,30,-1,-1,-1,0,0,-1,7015,6700,7427,0,6700,0,727,13583,4973,0
230000,1,2,2,46,1,-1,-1,-1,-1,-1,378,1599,756,907,1599,378,756,0,754,0
90000,2,2,2,23,2,3,3,2,2,2,82623,84369,84395,5900,0,0,3600,2900,3500,1
80000,2,2,3,30,0,0,0,0,0,0,11976,10982,11569,1185,1157,500,400,500,5000,0
700000,1,1,2,35,-1,0,-1,0,0,0,8277,130130,70896,17599,130370,3381,145,4639,12235,0
30000,2,2,2,22,0,0,0,0,0,-2,27447,28700,0,1923,1000,600,0,0,0,1
90000,2,1,1,28,-1,0,0,0,0,0,12759,10420,9855,5000,6000,4000,5000,3500,5000,1
200000,1,2,2,44,-1,-1,-1,-1,-1,-1,310,1230,1340,2306,1234,3510,1344,3426,6324,0
230000,1,2,1,50,0,0,0,0,0,0,94314,56058,58371,4082,1990,2003,2074,2115,2094,1
100000,1,1,2,54,0,0,0,0,0,0,99932,41842,40556,1712,1639,1418,1618,1529,1414,0
360000,2,1,2,28,0,0,0,0,0,0,152072,153306,145601,5708,6059,5009,5021,5027,100017,0
500000,1,1,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
240000,2,2,2,42,-1,-1,-1,-1,-1,-1,3328,10690,1294,164820,11728,7738,1297,2153,2073,0
360000,1,1,2,28,0,0,0,0,0,0,78398,127146,91933,25126,60259,27208,31262,90114,30463,0
360000,1,2,1,30,2,2,2,2,2,-2,2500,2500,0,0,0,0,0,0,0,1
320000,1,1,1,43,0,0,0,0,0,0,110032,112393,114934,4028,4000,5000,5000,5000,5000,0
50000,2,2,1,40,0,0,0,0,-1,-1,21696,9604,500,1383,1000,196,500,0,0,0
140000,2,2,2,31,0,0,0,0,0,0,50822,52238,56488,2473,2000,2000,4000,3000,2000,0
360000,2,2,1,30,0,0,-1,-1,-1,-1,6419,1330,4164,1067,1341,2255,4164,0,211,0
180000,2,1,2,27,-1,-1,-1,-1,-1,-1,641,5307,957,1812,5347,28004,957,0,455,1
330000,2,1,1,40,-2,-2,-2,-1,-1,0,2573,-910,252686,1800,0,594,256662,3000,4944,0
140000,2,1,2,24,0,0,2,2,-2,-2,6265,1934,0,2198,5,0,0,0,0,1
360000,2,1,1,27,-2,-2,-2,-2,-2,-2,2459,2037,2885,955,2043,992,2903,992,3153,0
150000,2,1,2,27,2,2,2,2,0,0,15475,18617,18726,3000,1000,0,1000,1000,1000,1
220000,2,3,2,29,0,0,0,0,0,0,14246,17140,15424,2601,2140,2131,3424,2345,3385,0
260000,1,3,2,31,0,0,0,0,0,0,257920,232981,202800,10036,8185,6715,7033,6728,6882,0
30000,2,3,1,54,0,0,0,0,2,2,17708,19442,21162,1615,1323,1622,900,0,765,0
580000,1,1,2,31,-1,-1,-1,-1,-1,-1,2507,6527,2227,2190,6558,1825,2236,2678,1707,0
50000,1,2,2,25,0,-1,-1,-1,-1,-1,1582,591,741,300,591,441,741,441,291,0
230000,2,1,1,36,-1,-1,2,-1,-1,-1,878,3074,3790,9574,0,3660,3790,6006,5647,1
20000,1,2,1,39,2,0,0,0,0,0,20264,19299,20204,1500,1500,900,700,1480,0,1
110000,1,3,1,35,2,0,0,0,2,2,67591,71886,78462,3200,3200,6000,3000,2800,3200,1
240000,2,1,2,28,0,0,0,0,0,0,168068,94520,12552,6042,3558,1000,600,10550,9000,0
50000,2,2,1,34,0,0,0,0,0,0,49940,49009,17251,2128,1344,505,5585,556,563,0
20000,2,1,3,51,-1,-1,-1,-1,-1,-1,3680,543,2500,0,543,780,2500,0,0,0
190000,2,3,1,42,0,0,0,0,0,0,113516,115639,118313,6000,5581,4237,4423,5000,8888,0
100000,2,3,2,50,0,0,2,0,0,0,84027,86369,89681,7500,0,5001,3390,4000,10000,0
500000,1,2,1,34,-2,-2,-2,-2,-2,-1,13010,-32,0,5041,0,6475,0,265,5099,0
170000,2,1,1,40,-1,-1,-1,-1,-1,-1,511,2446,236,1001,2446,720,236,210,52,0
150000,2,2,2,23,0,0,0,0,0,0,7795,6640,10514,7000,1000,1070,6000,2432,116,0
30000,1,2,1,48,0,0,0,0,0,0,46780,38600,30000,1899,1400,1188,600,0,0,0
80000,1,2,2,41,2,0,0,0,0,0,80140,80668,48737,3253,3211,1691,1721,1800,1576,1
340000,2,3,1,49,-2,-1,-1,-1,-2,-2,20452,24010,16612,18832,24099,5320,16612,21373,44729,0
210000,2,2,2,30,0,0,2,2,2,0,89670,85022,84209,7500,103,10000,0,3000,2000,0
30000,2,1,2,23,0,0,0,0,0,0,28239,29841,17569,2500,1011,301,37,17,0,0
230000,1,1,2,27,-1,-1,-1,-1,-1,-1,3257,1816,764,1816,1816,1806,774,3368,1027,0
20000,1,2,2,23,0,0,0,0,0,0,18497,17488,16838,1900,2900,1000,800,2000,1000,0
70000,2,3,1,26,0,0,0,0,0,0,71147,71078,50841,3800,3200,1950,2000,1828,2200,0
310000,2,1,1,66,0,0,0,0,0,0,259874,220421,229520,8874,7984,8029,8324,8435,8552,1
80000,1,2,2,36,0,0,0,0,0,0,19211,21268,24367,1337,1368,3003,1000,1000,2000,1
150000,2,2,2,27,0,0,0,0,0,0,146778,134382,91112,6554,10000,4749,3304,2285,700,0
20000,1,3,1,49,0,0,0,0,-1,-1,13881,13237,390,1218,1285,608,390,780,0,0
220000,2,2,1,54,-1,-1,0,-1,-1,2,264,3874,3105,1138,3000,264,3105,0,264,0
150000,2,1,2,30,0,0,0,0,0,0,150426,143488,145100,5520,5200,5100,5300,10900,0,0
530000,1,1,2,30,0,0,0,0,0,0,214022,235392,239004,20000,10000,10000,10000,9000,10500,0
150000,2,2,1,28,-1,-1,-1,0,0,0,108,63174,43950,0,65748,1537,1585,1597,1615,0
150000,2,1,2,29,-1,-1,-1,0,0,0,2356,1094,5288,16836,2000,5288,0,0,0,1
420000,2,2,1,30,0,0,-1,0,0,-1,83640,153092,88709,1275,156564,0,0,36484,69380,0
80000,2,2,1,31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
100000,2,2,1,37,-1,0,0,0,0,0,87055,76202,71384,3000,3403,2656,2500,2600,3000,0
30000,2,2,2,27,2,2,2,2,2,2,15191,16383,16907,1500,800,700,800,800,800,1
50000,1,2,1,37,0,0,0,0,-2,-2,23607,25775,0,2000,1800,0,0,0,0,0
330000,2,1,2,39,-1,-1,-1,-2,-1,-1,1972,0,1588,1586,0,0,1588,0,0,1
140000,2,2,2,36,0,0,2,2,0,0,134783,143475,135778,12800,5000,0,5100,5000,5000,0
50000,2,2,1,34,0,0,0,0,0,0,95380,50711,49030,2140,3082,1760,1926,1980,1750,0
360000,1,2,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
180000,1,2,2,38,-1,-1,2,0,0,0,54198,52687,51508,4400,0,2000,2000,2000,3000,1
130000,2,2,1,27,2,0,0,2,0,0,54921,54804,52609,2000,6844,0,2071,2115,1640,0
130000,2,2,2,31,1,2,2,0,0,0,120890,109903,71679,5200,47,3000,2800,2713,2000,0
20000,1,1,2,24,2,2,0,0,2,2,18199,18317,19084,0,1300,1500,0,1600,0,0
260000,2,1,2,30,0,0,0,0,0,0,89538,78236,21226,4000,2092,1333,769,2300,0,0
50000,2,2,2,51,0,0,0,0,0,0,57595,51217,44593,1996,1804,1664,1560,1370,1335,0
320000,2,2,1,29,0,0,0,0,0,0,145907,110569,92573,30236,5004,4086,5033,5020,3006,0
70000,2,2,1,37,0,0,0,0,0,0,49775,47585,49559,2000,2500,2000,2000,2500,2050,1
180000,2,1,1,47,-1,-1,-1,-1,0,-1,807,2727,1382,4246,2727,5507,0,538,304,0
60000,1,2,1,54,2,2,0,0,0,0,61493,54087,39038,55,2400,1316,2000,1531,1477,0
80000,1,2,1,23,-2,-2,-2,-2,-2,-2,795,798,748,1703,800,0,750,810,1310,0
10000,2,3,1,49,0,0,0,0,0,0,6904,9635,8991,1206,2000,176,360,0,0,0
150000,2,2,1,33,1,2,0,0,0,0,42932,46007,49100,0,5000,3000,2000,2000,2000,1
50000,2,3,2,55,0,0,0,0,0,0,45698,48186,18988,6000,2044,3150,1000,3000,905,0
150000,1,3,2,41,0,0,0,0,0,0,64425,32516,21320,1745,1269,0,1545,135000,5000,0
350000,1,1,2,38,0,0,0,0,0,-1,36098,23309,14473,3604,2072,0,2071,11553,14328,0
380000,2,1,2,44,0,0,0,0,0,0,371917,347667,311458,15071,13500,11000,12000,12000,11000,0
130000,2,3,2,25,-1,-1,-1,-1,-1,-1,250,1214,139,174,1214,1125,139,0,391,0
180000,2,1,1,35,-1,-1,-2,-2,-2,-2,1651,0,0,0,0,0,0,0,295,0
100000,2,2,1,41,0,0,0,0,0,0,107224,101859,74368,7000,3533,2673,3500,4303,3023,0
30000,2,3,1,31,3,2,2,2,2,2,23368,24988,26098,2000,1000,0,2200,0,1100,1
430000,1,1,2,28,0,0,0,0,0,0,406995,312608,345532,40000,30000,35000,30000,20019,40000,0
200000,2,2,1,37,-1,2,-1,-1,-1,-1,2681,2192,430,0,2192,430,430,6136,2923,1
360000,1,2,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
80000,2,1,2,32,-1,-1,-1,-1,-1,-1,1147,1147,1100,1147,1147,1147,1100,5100,18500,0
40000,2,1,2,26,2,2,2,2,2,0,27255,29089,28914,0,3000,200,1000,1200,1300,1
80000,2,2,2,29,0,0,0,0,0,0,12393,13263,10259,2022,1308,506,1516,1000,1000,0
20000,1,3,2,23,0,0,0,0,0,0,17030,19046,18603,1315,1297,672,675,781,734,0
250000,2,2,2,24,-1,-1,-1,0,0,-1,956,2617,975,1339,2617,0,0,1141,1720,1
70000,1,2,1,43,0,0,-1,-1,-1,0,16186,4540,6844,2000,4540,39994,6850,10000,13000,0
20000,2,1,1,34,0,0,0,0,0,0,14676,19335,20473,1286,3900,1000,900,900,600,1
160000,2,4,1,39,1,-2,-2,-2,-2,-2,-18,-18,-18,0,0,0,0,0,0,0
70000,1,2,1,36,0,0,0,-2,-2,-2,27868,0,0,1850,0,0,0,0,0,1
50000,2,2,2,34,-2,-2,-2,-2,-2,-2,588,390,280,592,390,390,280,913,390,0
30000,2,3,1,41,2,2,2,3,2,2,26042,28762,28878,1800,2378,1496,0,2462,0,1
80000,1,2,1,48,0,0,0,0,0,-1,46495,11000,0,3000,3000,5000,0,54070,5247,0
20000,1,2,1,52,0,0,0,0,0,0,15768,18105,18538,1285,1598,650,674,971,580,0
50000,2,4,1,32,0,0,0,0,0,0,10335,6793,5243,1200,1024,163,146,2000,1000,0
50000,1,1,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
230000,2,1,1,36,-1,-1,-1,-1,-1,-1,2078,2100,2282,380,2100,530,2282,1390,380,0
10000,2,2,2,23,1,-2,-2,-2,-2,-2,-1000,-1000,-1000,0,0,0,0,0,1000,1
20000,1,2,1,42,0,0,2,0,0,2,16070,18506,20199,3300,0,900,1700,0,253,0
110000,1,2,2,34,2,0,0,0,0,2,108180,89775,47259,5000,3000,2020,5000,0,3000,0
200000,2,1,2,29,-1,-1,-1,-1,-1,-1,5624,2519,13137,2519,2519,2519,13137,566,416,0
20000,1,2,1,59,1,-1,0,0,-1,-1,-1213,20033,15410,52082,15800,2000,20085,39070,25000,0
80000,1,1,2,29,-1,-1,2,0,0,0,2946,1863,1446,4599,0,1446,0,0,2493,0
280000,2,2,2,31,1,-2,-2,-2,-1,-1,0,0,5360,0,0,0,5360,251,5360,0
140000,2,2,1,45,0,0,0,0,-1,-1,106974,7262,1545,4924,1000,148,1545,0,0,0
60000,2,1,2,25,0,0,0,2,2,2,24066,27050,28200,1414,2678,0,2310,1173,0,0
50000,1,2,1,51,0,-1,-1,0,0,0,113247,118310,9905,3000,10510,4000,500,1000,2000,0
200000,2,1,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,35979,6191,0
180000,2,1,1,38,1,2,0,0,0,0,114413,117004,122452,0,10000,6000,5000,10000,6500,0
260000,2,2,2,45,0,0,0,0,0,0,207977,197120,201007,9000,7009,7000,8000,8000,8000,0
150000,1,1,2,32,0,0,2,2,2,0,52582,55705,57084,6395,0,2100,222,1000,650,1
130000,2,1,2,32,0,0,0,0,0,0,126080,130745,127809,7000,8000,5000,4500,4500,5000,0
120000,1,3,2,50,-1,-1,-1,-1,-2,-2,390,780,0,0,780,0,0,0,0,1
210000,2,2,1,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
110000,2,1,3,33,0,0,0,0,0,0,165090,103618,76742,4259,3212,28246,2730,2834,2711,0
30000,1,2,2,28,-1,-1,-1,-1,-1,-1,29617,2058,13056,4096,2064,540,13056,1690,16964,0
170000,2,1,2,25,-1,-1,-1,-1,-1,-1,12218,100,1800,5507,100,1608,1800,897,1443,1
360000,2,1,2,32,-1,-1,-1,0,0,0,13819,34766,14690,2148,34766,2005,2190,7300,20296,0
130000,1,1,2,37,0,0,0,0,0,0,116093,95053,98310,3647,4198,3490,3800,3920,3447,1
30000,2,1,2,24,2,2,2,0,0,0,12324,15069,16657,4500,0,1000,1000,668,203,1
160000,2,2,1,31,-2,-2,-2,-2,-2,-2,239,0,1446,0,0,0,1446,426,0,0
30000,2,2,1,43,-1,0,0,0,0,0,25166,27209,30204,1437,1451,1166,2900,600,0,0
10000,2,2,2,22,1,-1,-1,-2,-2,-2,0,0,0,1000,0,0,0,0,0,1
50000,2,2,2,38,0,0,-1,0,0,-1,2410,4494,2327,0,4494,61,47,5892,164,0
80000,1,2,1,40,0,0,0,-1,-1,-1,23833,15140,3090,5000,5000,5000,3100,1000,5000,0
260000,2,1,1,49,1,-2,-2,-1,0,0,0,0,1180,0,0,1180,0,0,0,0
170000,1,3,2,26,2,0,0,0,0,0,74453,60649,59390,5020,3003,3009,2013,3041,3000,1
30000,2,3,2,25,0,0,0,0,0,0,20983,24417,28107,2000,2500,3000,1500,1056,544,0
50000,2,3,2,51,0,0,0,0,0,0,25577,16846,18275,1269,1284,1000,1000,740,1000,0
120000,1,3,1,40,0,0,0,0,0,0,88185,94242,97643,5000,4251,6000,10000,3019,13154,0
240000,2,2,1,31,2,0,0,0,0,0,71876,72155,73011,3100,2400,2367,2435,2500,3000,1
180000,1,1,2,41,0,-1,-1,-1,0,0,16366,2766,55156,18339,2766,97996,1861,1196,3000,0
60000,2,3,2,26,0,0,0,0,0,0,38726,41084,42461,1663,1983,1640,1542,1703,1758,0
150000,2,3,2,32,0,0,0,0,0,0,113932,81491,66927,2500,3000,2000,5000,5055,5000,1
360000,2,2,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
350000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
30000,2,1,1,43,-1,-1,-1,-2,-2,-2,390,0,0,780,0,0,0,0,0,0
120000,2,1,2,29,0,0,0,0,0,0,121805,120629,117358,4600,4300,4200,4219,4500,7600,0
330000,1,1,1,43,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
500000,1,2,2,44,-2,-2,-1,0,0,-2,26697,79424,55625,1131,150042,4790,3236,866,630,0
100000,2,2,1,34,0,0,0,0,0,0,102724,102604,101105,4600,5000,4000,4000,4200,3800,0
80000,2,2,1,37,1,2,-1,-1,-1,-1,2626,3237,914,0,3237,2760,914,0,0,0
260000,2,2,2,30,0,0,0,0,0,0,34405,52263,52140,20000,1826,1971,2000,2500,2000,0
500000,1,2,1,41,0,0,0,0,0,0,171565,152365,153348,20241,20154,20019,20151,20037,21,0
90000,1,1,2,52,0,0,0,0,0,0,91656,48730,27751,5110,2000,3000,1000,3000,3000,0
360000,2,2,1,38,-1,-1,-1,-1,-1,-1,1604,2402,183,239,2414,3597,183,2005,3635,0
360000,1,3,2,34,-1,-1,-1,-1,-1,-1,3821,944,2216,1937,944,1219,2216,2000,648,0
100000,2,2,2,25,0,0,0,-1,-1,-1,8791,0,0,1000,0,674,0,980,4413,0
200000,1,2,2,36,0,0,0,0,0,0,190120,194175,187050,9000,9000,8000,10000,8000,7000,1
490000,2,2,2,52,0,0,0,0,0,0,191937,202400,47622,7133,11365,1700,1740,4026,2060,0
460000,1,1,1,40,0,0,0,0,0,0,100026,81812,76055,5095,5011,5047,4021,4071,3000,0
20000,1,1,2,39,1,2,2,2,2,2,10968,11998,13431,2000,0,2000,0,3000,0,1
230000,2,2,1,35,0,0,0,0,0,0,76050,65452,55199,3000,4000,3000,3000,2000,3000,0
170000,2,2,2,28,0,0,0,0,0,0,169531,179868,176160,8000,8000,7000,7000,8000,9000,0
60000,2,3,1,63,0,0,0,0,0,0,56285,57006,23888,5000,2156,3017,2009,3000,3000,0
90000,2,2,1,33,0,0,2,0,0,0,26772,56266,44230,56388,112,1779,1786,5414,2418,0
160000,1,1,1,38,1,-1,-1,-2,-2,-2,0,0,0,499,0,0,0,0,0,0
20000,1,2,2,30,2,2,2,0,0,0,20586,20185,20044,1300,700,700,1700,1600,700,1
500000,2,1,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,200,159200,0
30000,2,2,1,42,0,0,0,0,0,0,9801,11552,12092,1200,1200,573,500,6000,1200,1
170000,1,2,2,31,-1,-1,-1,-1,0,-1,2908,2908,2908,3408,2908,9283,0,2908,7163,0
100000,2,3,1,44,0,0,0,0,0,0,80808,70721,65499,3025,3000,3000,3000,3000,3000,0
50000,1,2,2,39,0,0,0,0,0,0,48493,50370,29275,2109,2406,1278,1036,1115,947,0
110000,1,2,2,28,2,2,2,2,0,0,111541,114223,107710,5400,4000,0,4000,3700,4000,1
20000,2,1,2,23,0,0,2,0,0,0,11672,8279,8621,2424,0,284,294,371,500,0
70000,2,3,2,26,0,0,0,0,0,0,28995,31610,40749,1600,2000,7000,5000,1500,1500,0
310000,2,2,1,42,-2,-2,-2,-2,-2,-1,-606,19950,20097,45484,20033,79520,94,25910,10933,0
30000,1,2,2,28,2,2,2,2,0,0,35991,34639,32001,2000,1200,0,1500,3100,0,1
30000,2,2,1,27,0,0,2,2,2,2,21632,24572,25427,3300,1000,1000,1100,1000,1100,1
100000,2,1,1,36,0,0,0,-2,-2,-2,51713,0,0,1000,0,0,0,0,0,0
150000,2,1,2,30,-2,-2,-2,-2,-2,-2,217,2403,4932,0,2403,0,4932,402,3516,0
80000,1,2,2,27,0,0,0,0,0,0,78406,27543,27017,1500,3024,1200,2000,2000,1000,0
200000,2,3,1,40,0,0,0,0,0,2,158809,144302,135443,5380,5141,5032,9400,4400,0,0
20000,1,2,1,36,1,2,2,2,2,0,19006,20465,18446,0,2690,900,0,1000,1000,1
30000,1,2,1,33,0,0,0,0,0,0,23900,26489,56186,2000,1418,946,1437,3000,0,0
50000,2,3,1,42,0,0,0,0,0,0,13436,15472,16109,1246,1258,564,585,586,608,0
130000,2,4,1,32,0,-1,-1,0,0,0,3275,17055,14855,376,17055,575,449,1000,339,0
330000,1,1,2,32,0,0,0,0,0,0,162657,138277,112633,5500,4723,5500,4000,10700,4500,0
80000,2,3,2,53,-2,-2,-2,-2,-2,-2,5687,0,0,0,0,19230,0,0,0,0
50000,2,1,1,34,-1,-1,-1,-1,-1,-1,2531,22553,6758,14608,22730,14911,6758,3727,2440,0
150000,2,1,2,33,-1,0,0,-2,-2,-2,10544,-18,-18,2000,0,0,0,0,0,0
210000,2,2,1,30,1,-1,-1,0,0,-1,0,4651,3938,241,4651,95,301,3479,1000,0
30000,2,2,1,30,3,2,2,-2,-2,-2,30583,0,0,389,0,0,0,0,0,0
500000,2,1,2,30,1,-1,2,-1,-1,-1,17144,1221,1133,3678,6,1162,1133,1010,5,0
60000,2,1,2,32,1,2,-1,-1,-1,-1,31634,18026,279,0,18026,0,279,0,56839,0
20000,2,2,1,29,-1,-1,-1,-1,0,0,1473,390,480,390,390,870,0,300,1500,0
30000,2,2,2,23,2,2,2,0,0,2,21034,26589,29446,7000,0,1200,3000,0,2000,1
120000,1,2,1,60,2,2,2,2,2,2,27497,28996,29803,1200,1800,1100,1100,1350,1500,1
80000,2,2,1,37,1,2,0,0,0,0,79900,52806,59456,21,1819,5000,4000,4000,1894,1
360000,2,1,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
150000,1,2,1,36,-1,-1,-1,0,0,-1,6750,17610,3173,15227,17610,10055,0,1534,0,0
10000,2,3,2,51,0,0,0,0,0,0,53095,5428,6091,2134,1000,2500,122,0,0,0
230000,2,3,1,30,0,-1,0,0,0,0,134272,135099,53103,107000,3826,5000,5000,2000,3000,0
380000,2,3,2,31,-1,-1,-1,-1,-1,-1,3859,15157,12483,9240,15233,11202,12493,13748,18061,0
350000,2,1,2,48,-2,-2,-2,-2,-2,-2,0,7620,0,7900,0,790,0,0,1948,0
130000,2,2,2,23,0,0,0,0,0,0,113900,105252,104254,5000,6000,10000,10000,5000,9000,0
490000,2,1,2,29,-2,-1,-1,0,0,0,4301,28800,27540,16388,28800,0,0,6136,3080,0
150000,2,2,2,28,0,-1,0,-1,-1,-2,12272,5228,0,4447,1000,1623,0,0,0,0
340000,2,2,2,38,-2,-2,-2,-2,-2,-2,0,0,0,780,0,0,0,0,0,1
80000,2,1,2,52,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
230000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1279,0,2794,0,0
160000,1,2,2,37,0,0,0,0,0,0,119165,117553,112678,6008,6011,3606,3803,4003,3311,0
300000,2,2,1,33,-1,-1,-1,-1,-2,-1,1326,256,0,0,256,0,0,126,0,0
400000,2,2,1,24,0,0,0,0,0,0,176294,89128,23440,44776,1502,2026,1015,52100,5101,0
80000,2,2,1,45,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,0
320000,1,2,1,45,-1,-1,-1,-1,-1,-1,1471,4144,977,5318,4160,6296,977,23,0,0
310000,1,1,2,36,-2,-2,-2,-2,-2,-1,17611,26242,18121,10000,4000,0,0,7842,24003,0
270000,2,2,1,32,-2,-2,-1,0,0,-2,3979,10069,199,511,10069,186,199,0,0,0
280000,2,3,1,53,0,0,2,0,0,0,4405,7043,9654,3000,0,2000,1000,2000,2000,0
330000,1,1,2,31,0,0,-1,-1,0,0,163406,3381,40490,7558,5000,42054,3000,2000,1100,0
50000,1,2,2,49,0,0,0,2,2,2,7282,9709,10254,1300,1700,0,1000,0,200,0
240000,2,1,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,1
180000,2,3,2,27,-1,-1,-1,-1,-1,-1,3898,715,0,0,715,6942,0,213,0,0
270000,1,1,2,28,4,4,3,2,2,2,237881,227597,235931,0,0,8400,9000,8700,9000,1
70000,1,1,2,36,2,2,2,2,2,2,50016,51809,54839,0,4000,0,5000,0,4000,1
290000,1,1,2,27,0,0,0,0,0,0,246284,176099,166869,10000,8000,6500,7000,10000,10000,0
350000,2,1,2,41,-2,-2,-2,-2,-2,-2,0,1298,2398,3813,1298,500,2398,0,1902,0
210000,1,2,1,54,2,-1,-1,-1,-1,-1,471,195,210,176,195,485,0,4466,417,0
110000,1,2,2,47,2,2,2,2,2,2,53016,57502,59876,5000,2500,2500,2500,0,5000,1
300000,1,2,1,32,-1,-1,-1,-1,-1,-2,2884,2960,0,1706,2964,579,0,0,2937,1
140000,2,2,2,38,0,0,0,0,0,2,141453,130305,74462,8000,3100,3000,5417,0,500,0
80000,1,1,2,27,0,0,2,0,0,0,77111,72868,53523,6384,0,2100,2100,2200,2200,0
360000,2,2,1,42,-1,-1,-1,-1,-2,-2,44380,990,390,968,990,390,390,3103,0,0
210000,2,2,2,33,0,0,0,0,0,0,19951,23251,25805,2000,2000,1500,2000,1800,1500,0
50000,1,2,2,22,-1,2,2,2,0,0,19875,21133,19663,0,2500,0,1000,1050,600,1
